mode,metric,k,l,d,alpha,index,real,pred,error
weighted_inv,l2,3,48,3,0.500000,3814,0.965441,0.970657,0.005216
weighted_inv,l2,3,48,3,0.500000,3815,0.966259,0.970965,0.004706
weighted_inv,l2,3,48,3,0.500000,3816,0.967282,0.971309,0.004027
weighted_inv,l2,3,48,3,0.500000,3817,0.968503,0.971305,0.002802
weighted_inv,l2,3,48,3,0.500000,3818,0.969915,0.970955,0.001040
weighted_inv,l2,3,48,3,0.500000,3819,0.971512,0.971996,0.000484
weighted_inv,l2,3,48,3,0.500000,3820,0.973265,0.970939,0.002326
weighted_inv,l2,3,48,3,0.500000,3821,0.975067,0.969045,0.006021
weighted_inv,l2,3,48,3,0.500000,3822,0.976786,0.966103,0.010683
weighted_inv,l2,3,48,3,0.500000,3823,0.978292,0.961891,0.016401
weighted_inv,l2,3,48,3,0.500000,3824,0.979457,0.956181,0.023276
weighted_inv,l2,3,48,3,0.500000,3825,0.980149,0.948749,0.031399
weighted_inv,l2,3,48,3,0.500000,3826,0.980238,0.939407,0.040832
weighted_inv,l2,3,48,3,0.500000,3827,0.979596,0.927060,0.052536
weighted_inv,l2,3,48,3,0.500000,3828,0.978091,0.913747,0.064344
weighted_inv,l2,3,48,3,0.500000,3829,0.975594,0.898767,0.076827
weighted_inv,l2,3,48,3,0.500000,3830,0.971947,0.882562,0.089385
weighted_inv,l2,3,48,3,0.500000,3831,0.966876,0.865660,0.101217
weighted_inv,l2,3,48,3,0.500000,3832,0.960082,0.848621,0.111461
weighted_inv,l2,3,48,3,0.500000,3833,0.951263,0.831905,0.119358
weighted_inv,l2,3,48,3,0.500000,3834,0.940118,0.815654,0.124464
weighted_inv,l2,3,48,3,0.500000,3835,0.926346,0.805460,0.120886
weighted_inv,l2,3,48,3,0.500000,3836,0.909647,0.784087,0.125559
weighted_inv,l2,3,48,3,0.500000,3837,0.889719,0.770205,0.119513
weighted_inv,l2,3,48,3,0.500000,3838,0.866261,0.750800,0.115461
weighted_inv,l2,3,48,3,0.500000,3839,0.838974,0.721108,0.117866
weighted_inv,l2,3,48,3,0.500000,3840,0.807749,0.691008,0.116742
weighted_inv,l2,3,48,3,0.500000,3841,0.773256,0.686611,0.086645
weighted_inv,l2,3,48,3,0.500000,3842,0.736357,0.658226,0.078131
weighted_inv,l2,3,48,3,0.500000,3843,0.697915,0.625391,0.072524
weighted_inv,l2,3,48,3,0.500000,3844,0.658793,0.592500,0.066293
weighted_inv,l2,3,48,3,0.500000,3845,0.619854,0.563897,0.055957
weighted_inv,l2,3,48,3,0.500000,3846,0.581961,0.529877,0.052084
weighted_inv,l2,3,48,3,0.500000,3847,0.545975,0.504002,0.041973
weighted_inv,l2,3,48,3,0.500000,3848,0.512761,0.479281,0.033480
weighted_inv,l2,3,48,3,0.500000,3849,0.483181,0.458942,0.024238
weighted_inv,l2,3,48,3,0.500000,3850,0.457888,0.442356,0.015532
weighted_inv,l2,3,48,3,0.500000,3851,0.436702,0.428747,0.007955
weighted_inv,l2,3,48,3,0.500000,3852,0.419231,0.417591,0.001640
weighted_inv,l2,3,48,3,0.500000,3853,0.405085,0.408563,0.003478
weighted_inv,l2,3,48,3,0.500000,3854,0.393873,0.401418,0.007545
weighted_inv,l2,3,48,3,0.500000,3855,0.385206,0.395903,0.010698
weighted_inv,l2,3,48,3,0.500000,3856,0.378692,0.393203,0.014512
weighted_inv,l2,3,48,3,0.500000,3857,0.373940,0.390230,0.016290
weighted_inv,l2,3,48,3,0.500000,3858,0.370561,0.387995,0.017434
weighted_inv,l2,3,48,3,0.500000,3859,0.368163,0.386224,0.018060
weighted_inv,l2,3,48,3,0.500000,3860,0.366405,0.384576,0.018170
weighted_inv,l2,3,48,3,0.500000,3861,0.365137,0.383321,0.018184
weighted_inv,l2,3,48,3,0.500000,3862,0.364256,0.382147,0.017891
weighted_inv,l2,3,48,3,0.500000,3863,0.363661,0.380947,0.017287
weighted_inv,l2,3,48,3,0.500000,3864,0.363250,0.379649,0.016399
weighted_inv,l2,3,48,3,0.500000,3865,0.362923,0.377653,0.014731
weighted_inv,l2,3,48,3,0.500000,3866,0.362576,0.375588,0.013012
weighted_inv,l2,3,48,3,0.500000,3867,0.362108,0.373296,0.011188
weighted_inv,l2,3,48,3,0.500000,3868,0.361418,0.370761,0.009343
weighted_inv,l2,3,48,3,0.500000,3869,0.360404,0.367176,0.006772
weighted_inv,l2,3,48,3,0.500000,3870,0.358986,0.367934,0.008949
weighted_inv,l2,3,48,3,0.500000,3871,0.357168,0.364848,0.007680
weighted_inv,l2,3,48,3,0.500000,3872,0.354978,0.361436,0.006457
weighted_inv,l2,3,48,3,0.500000,3873,0.352444,0.357715,0.005271
weighted_inv,l2,3,48,3,0.500000,3874,0.349590,0.353733,0.004143
weighted_inv,l2,3,48,3,0.500000,3875,0.346446,0.349559,0.003114
weighted_inv,l2,3,48,3,0.500000,3876,0.343036,0.345282,0.002246
weighted_inv,l2,3,48,3,0.500000,3877,0.339389,0.341007,0.001618
weighted_inv,l2,3,48,3,0.500000,3878,0.335530,0.336856,0.001325
weighted_inv,l2,3,48,3,0.500000,3879,0.331488,0.332965,0.001478
weighted_inv,l2,3,48,3,0.500000,3880,0.327309,0.329511,0.002202
weighted_inv,l2,3,48,3,0.500000,3881,0.323127,0.326655,0.003528
weighted_inv,l2,3,48,3,0.500000,3882,0.319095,0.324547,0.005452
weighted_inv,l2,3,48,3,0.500000,3883,0.315367,0.323365,0.007998
weighted_inv,l2,3,48,3,0.500000,3884,0.312098,0.323325,0.011228
weighted_inv,l2,3,48,3,0.500000,3885,0.309439,0.324652,0.015212
weighted_inv,l2,3,48,3,0.500000,3886,0.307546,0.327563,0.020017
weighted_inv,l2,3,48,3,0.500000,3887,0.306573,0.332280,0.025708
weighted_inv,l2,3,48,3,0.500000,3888,0.306672,0.339042,0.032370
weighted_inv,l2,3,48,3,0.500000,3889,0.307998,0.348164,0.040166
weighted_inv,l2,3,48,3,0.500000,3890,0.310730,0.360151,0.049421
weighted_inv,l2,3,48,3,0.500000,3891,0.315151,0.375713,0.060562
weighted_inv,l2,3,48,3,0.500000,3892,0.321568,0.395506,0.073938
weighted_inv,l2,3,48,3,0.500000,3893,0.330291,0.419506,0.089216
weighted_inv,l2,3,48,3,0.500000,3894,0.341626,0.446830,0.105205
weighted_inv,l2,3,48,3,0.500000,3895,0.355882,0.476510,0.120628
weighted_inv,l2,3,48,3,0.500000,3896,0.373367,0.504264,0.130897
weighted_inv,l2,3,48,3,0.500000,3897,0.394388,0.530555,0.136166
weighted_inv,l2,3,48,3,0.500000,3898,0.419255,0.557955,0.138699
weighted_inv,l2,3,48,3,0.500000,3899,0.448276,0.478530,0.030254
weighted_inv,l2,3,48,3,0.500000,3900,0.481557,0.513935,0.032378
weighted_inv,l2,3,48,3,0.500000,3901,0.518408,0.544438,0.026030
weighted_inv,l2,3,48,3,0.500000,3902,0.557938,0.592546,0.034609
weighted_inv,l2,3,48,3,0.500000,3903,0.599253,0.628974,0.029720
weighted_inv,l2,3,48,3,0.500000,3904,0.641464,0.665939,0.024475
weighted_inv,l2,3,48,3,0.500000,3905,0.683679,0.702966,0.019287
weighted_inv,l2,3,48,3,0.500000,3906,0.725005,0.739550,0.014545
weighted_inv,l2,3,48,3,0.500000,3907,0.764552,0.775051,0.010499
weighted_inv,l2,3,48,3,0.500000,3908,0.801427,0.808704,0.007276
weighted_inv,l2,3,48,3,0.500000,3909,0.834740,0.839668,0.004928
weighted_inv,l2,3,48,3,0.500000,3910,0.863802,0.867179,0.003377
weighted_inv,l2,3,48,3,0.500000,3911,0.888737,0.891015,0.002278
weighted_inv,l2,3,48,3,0.500000,3912,0.909872,0.909706,0.000166
weighted_inv,l2,3,48,3,0.500000,3913,0.927534,0.927104,0.000430
weighted_inv,l2,3,48,3,0.500000,3914,0.942050,0.941474,0.000576
weighted_inv,l2,3,48,3,0.500000,3915,0.953748,0.953129,0.000619
weighted_inv,l2,3,48,3,0.500000,3916,0.962955,0.962390,0.000565
weighted_inv,l2,3,48,3,0.500000,3917,0.969998,0.971153,0.001155
weighted_inv,l2,3,48,3,0.500000,3918,0.975203,0.976223,0.001020
weighted_inv,l2,3,48,3,0.500000,3919,0.978899,0.979697,0.000798
weighted_inv,l2,3,48,3,0.500000,3920,0.981382,0.982633,0.001251
weighted_inv,l2,3,48,3,0.500000,3921,0.982825,0.984579,0.001754
weighted_inv,l2,3,48,3,0.500000,3922,0.983372,0.985676,0.002304
weighted_inv,l2,3,48,3,0.500000,3923,0.983167,0.986061,0.002894
weighted_inv,l2,3,48,3,0.500000,3924,0.982353,0.985870,0.003518
weighted_inv,l2,3,48,3,0.500000,3925,0.981072,0.985243,0.004170
weighted_inv,l2,3,48,3,0.500000,3926,0.979470,0.984314,0.004844
weighted_inv,l2,3,48,3,0.500000,3927,0.977688,0.983221,0.005534
weighted_inv,l2,3,48,3,0.500000,3928,0.975870,0.982101,0.006232
weighted_inv,l2,3,48,3,0.500000,3929,0.974160,0.981091,0.006932
weighted_inv,l2,3,48,3,0.500000,3930,0.972677,0.980295,0.007618
weighted_inv,l2,3,48,3,0.500000,3931,0.971445,0.979685,0.008240
weighted_inv,l2,3,48,3,0.500000,3932,0.970466,0.979194,0.008728
weighted_inv,l2,3,48,3,0.500000,3933,0.969740,0.978748,0.009008
weighted_inv,l2,3,48,3,0.500000,3934,0.969267,0.978275,0.009008
weighted_inv,l2,3,48,3,0.500000,3935,0.969049,0.977701,0.008652
weighted_inv,l2,3,48,3,0.500000,3936,0.969085,0.977084,0.007999
weighted_inv,l2,3,48,3,0.500000,3937,0.969377,0.976042,0.006664
weighted_inv,l2,3,48,3,0.500000,3938,0.969926,0.974668,0.004742
weighted_inv,l2,3,48,3,0.500000,3939,0.970731,0.972883,0.002152
weighted_inv,l2,3,48,3,0.500000,3940,0.971775,0.970582,0.001192
weighted_inv,l2,3,48,3,0.500000,3941,0.972961,0.967566,0.005395
weighted_inv,l2,3,48,3,0.500000,3942,0.974174,0.963601,0.010572
weighted_inv,l2,3,48,3,0.500000,3943,0.975298,0.958442,0.016856
weighted_inv,l2,3,48,3,0.500000,3944,0.976219,0.951825,0.024394
weighted_inv,l2,3,48,3,0.500000,3945,0.976821,0.943469,0.033352
weighted_inv,l2,3,48,3,0.500000,3946,0.976989,0.927951,0.049038
weighted_inv,l2,3,48,3,0.500000,3947,0.976607,0.914042,0.062565
weighted_inv,l2,3,48,3,0.500000,3948,0.975560,0.897697,0.077864
weighted_inv,l2,3,48,3,0.500000,3949,0.973733,0.878489,0.095244
weighted_inv,l2,3,48,3,0.500000,3950,0.970986,0.856620,0.114365
weighted_inv,l2,3,48,3,0.500000,3951,0.967074,0.832915,0.134160
weighted_inv,l2,3,48,3,0.500000,3952,0.961732,0.808568,0.153165
weighted_inv,l2,3,48,3,0.500000,3953,0.954691,0.784781,0.169909
weighted_inv,l2,3,48,3,0.500000,3954,0.945682,0.762525,0.183157
weighted_inv,l2,3,48,3,0.500000,3955,0.934439,0.742445,0.191995
weighted_inv,l2,3,48,3,0.500000,3956,0.920694,0.724888,0.195806
weighted_inv,l2,3,48,3,0.500000,3957,0.904178,0.709915,0.194263
weighted_inv,l2,3,48,3,0.500000,3958,0.884624,0.697200,0.187423
weighted_inv,l2,3,48,3,0.500000,3959,0.861763,0.685756,0.176008
weighted_inv,l2,3,48,3,0.500000,3960,0.835486,0.633837,0.201649
weighted_inv,l2,3,48,3,0.500000,3961,0.806307,0.619090,0.187217
weighted_inv,l2,3,48,3,0.500000,3962,0.774900,0.605140,0.169760
weighted_inv,l2,3,48,3,0.500000,3963,0.741938,0.594401,0.147538
weighted_inv,l2,3,48,3,0.500000,3964,0.708094,0.577997,0.130097
weighted_inv,l2,3,48,3,0.500000,3965,0.674040,0.592756,0.081284
weighted_inv,l2,3,48,3,0.500000,3966,0.640449,0.569081,0.071368
weighted_inv,l2,3,48,3,0.500000,3967,0.607994,0.545444,0.062551
weighted_inv,l2,3,48,3,0.500000,3968,0.577349,0.523114,0.054235
weighted_inv,l2,3,48,3,0.500000,3969,0.549186,0.493922,0.055263
weighted_inv,l2,3,48,3,0.500000,3970,0.524026,0.474049,0.049977
weighted_inv,l2,3,48,3,0.500000,3971,0.501787,0.469463,0.032324
weighted_inv,l2,3,48,3,0.500000,3972,0.482234,0.454987,0.027247
weighted_inv,l2,3,48,3,0.500000,3973,0.465134,0.452772,0.012361
weighted_inv,l2,3,48,3,0.500000,3974,0.450251,0.442507,0.007745
weighted_inv,l2,3,48,3,0.500000,3975,0.437353,0.433921,0.003431
weighted_inv,l2,3,48,3,0.500000,3976,0.426204,0.422814,0.003390
weighted_inv,l2,3,48,3,0.500000,3977,0.416570,0.417336,0.000766
weighted_inv,l2,3,48,3,0.500000,3978,0.408218,0.412973,0.004755
weighted_inv,l2,3,48,3,0.500000,3979,0.400913,0.409499,0.008586
weighted_inv,l2,3,48,3,0.500000,3980,0.394442,0.406692,0.012250
weighted_inv,l2,3,48,3,0.500000,3981,0.388684,0.398268,0.009584
weighted_inv,l2,3,48,3,0.500000,3982,0.383539,0.396927,0.013388
weighted_inv,l2,3,48,3,0.500000,3983,0.378905,0.390428,0.011524
weighted_inv,l2,3,48,3,0.500000,3984,0.374682,0.389296,0.014614
weighted_inv,l2,3,48,3,0.500000,3985,0.370770,0.377253,0.006483
weighted_inv,l2,3,48,3,0.500000,3986,0.367069,0.374624,0.007555
weighted_inv,l2,3,48,3,0.500000,3987,0.363478,0.371942,0.008464
weighted_inv,l2,3,48,3,0.500000,3988,0.359897,0.369167,0.009270
weighted_inv,l2,3,48,3,0.500000,3989,0.356226,0.365898,0.009672
weighted_inv,l2,3,48,3,0.500000,3990,0.352404,0.364572,0.012168
weighted_inv,l2,3,48,3,0.500000,3991,0.348533,0.364388,0.015855
weighted_inv,l2,3,48,3,0.500000,3992,0.344753,0.361005,0.016252
weighted_inv,l2,3,48,3,0.500000,3993,0.341207,0.357320,0.016113
weighted_inv,l2,3,48,3,0.500000,3994,0.338035,0.353377,0.015342
weighted_inv,l2,3,48,3,0.500000,3995,0.335379,0.349233,0.013854
weighted_inv,l2,3,48,3,0.500000,3996,0.333381,0.344952,0.011571
weighted_inv,l2,3,48,3,0.500000,3997,0.332180,0.340615,0.008435
weighted_inv,l2,3,48,3,0.500000,3998,0.331920,0.336337,0.004417
weighted_inv,l2,3,48,3,0.500000,3999,0.332741,0.332286,0.000455
weighted_inv,l2,3,48,3,0.500000,4000,0.334815,0.328710,0.006104
weighted_inv,l2,3,48,3,0.500000,4001,0.338436,0.326506,0.011929
weighted_inv,l2,3,48,3,0.500000,4002,0.343928,0.325327,0.018600
weighted_inv,l2,3,48,3,0.500000,4003,0.351615,0.325273,0.026342
weighted_inv,l2,3,48,3,0.500000,4004,0.361823,0.329896,0.031927
weighted_inv,l2,3,48,3,0.500000,4005,0.374875,0.330793,0.044082
weighted_inv,l2,3,48,3,0.500000,4006,0.391096,0.335569,0.055527
weighted_inv,l2,3,48,3,0.500000,4007,0.410810,0.340647,0.070163
weighted_inv,l2,3,48,3,0.500000,4008,0.434342,0.355022,0.079320
weighted_inv,l2,3,48,3,0.500000,4009,0.462015,0.358000,0.104015
weighted_inv,l2,3,48,3,0.500000,4010,0.493955,0.381537,0.112417
weighted_inv,l2,3,48,3,0.500000,4011,0.529481,0.408738,0.120743
weighted_inv,l2,3,48,3,0.500000,4012,0.567716,0.433692,0.134024
weighted_inv,l2,3,48,3,0.500000,4013,0.607781,0.462810,0.144971
weighted_inv,l2,3,48,3,0.500000,4014,0.648796,0.469464,0.179332
weighted_inv,l2,3,48,3,0.500000,4015,0.689882,0.500964,0.188918
weighted_inv,l2,3,48,3,0.500000,4016,0.730161,0.506699,0.223462
weighted_inv,l2,3,48,3,0.500000,4017,0.768753,0.537055,0.231699
weighted_inv,l2,3,48,3,0.500000,4018,0.804780,0.585713,0.219067
weighted_inv,l2,3,48,3,0.500000,4019,0.837363,0.636996,0.200367
weighted_inv,l2,3,48,3,0.500000,4020,0.865821,0.682852,0.182969
weighted_inv,l2,3,48,3,0.500000,4021,0.890271,0.726198,0.164073
weighted_inv,l2,3,48,3,0.500000,4022,0.911028,0.764848,0.146180
weighted_inv,l2,3,48,3,0.500000,4023,0.928407,0.798695,0.129712
weighted_inv,l2,3,48,3,0.500000,4024,0.942724,0.830244,0.112480
weighted_inv,l2,3,48,3,0.500000,4025,0.954293,0.858941,0.095352
weighted_inv,l2,3,48,3,0.500000,4026,0.963430,0.884353,0.079077
weighted_inv,l2,3,48,3,0.500000,4027,0.970451,0.908983,0.061467
weighted_inv,l2,3,48,3,0.500000,4028,0.975670,0.926609,0.049061
weighted_inv,l2,3,48,3,0.500000,4029,0.979402,0.941702,0.037700
weighted_inv,l2,3,48,3,0.500000,4030,0.981933,0.952872,0.029061
weighted_inv,l2,3,48,3,0.500000,4031,0.983423,0.961669,0.021753
weighted_inv,l2,3,48,3,0.500000,4032,0.984003,0.968141,0.015863
weighted_inv,l2,3,48,3,0.500000,4033,0.983805,0.972815,0.010991
weighted_inv,l2,3,48,3,0.500000,4034,0.982959,0.975991,0.006968
weighted_inv,l2,3,48,3,0.500000,4035,0.981595,0.977948,0.003648
weighted_inv,l2,3,48,3,0.500000,4036,0.979845,0.978943,0.000902
weighted_inv,l2,3,48,3,0.500000,4037,0.977840,0.978768,0.000928
weighted_inv,l2,3,48,3,0.500000,4038,0.975709,0.978571,0.002862
weighted_inv,l2,3,48,3,0.500000,4039,0.973584,0.978067,0.004482
weighted_inv,l2,3,48,3,0.500000,4040,0.971575,0.977355,0.005780
weighted_inv,l2,3,48,3,0.500000,4041,0.969701,0.976517,0.006816
weighted_inv,l2,3,48,3,0.500000,4042,0.967963,0.975614,0.007651
weighted_inv,l2,3,48,3,0.500000,4043,0.966361,0.974704,0.008344
weighted_inv,l2,3,48,3,0.500000,4044,0.964893,0.972115,0.007222
weighted_inv,l2,3,48,3,0.500000,4045,0.963560,0.971666,0.008106
weighted_inv,l2,3,48,3,0.500000,4046,0.962361,0.970116,0.007756
weighted_inv,l2,3,48,3,0.500000,4047,0.961295,0.969927,0.008633
weighted_inv,l2,3,48,3,0.500000,4048,0.960362,0.969980,0.009618
weighted_inv,l2,3,48,3,0.500000,4049,0.959561,0.970271,0.010710
weighted_inv,l2,3,48,3,0.500000,4050,0.958893,0.970743,0.011851
weighted_inv,l2,3,48,3,0.500000,4051,0.958354,0.970733,0.012379
weighted_inv,l2,3,48,3,0.500000,4052,0.957943,0.971269,0.013326
weighted_inv,l2,3,48,3,0.500000,4053,0.957658,0.973306,0.015647
weighted_inv,l2,3,48,3,0.500000,4054,0.957497,0.973891,0.016394
weighted_inv,l2,3,48,3,0.500000,4055,0.957457,0.974164,0.016707
weighted_inv,l2,3,48,3,0.500000,4056,0.957536,0.974021,0.016484
weighted_inv,l2,3,48,3,0.500000,4057,0.957733,0.973066,0.015333
weighted_inv,l2,3,48,3,0.500000,4058,0.958045,0.971855,0.013810
weighted_inv,l2,3,48,3,0.500000,4059,0.958469,0.969958,0.011489
weighted_inv,l2,3,48,3,0.500000,4060,0.959006,0.967247,0.008242
weighted_inv,l2,3,48,3,0.500000,4061,0.959655,0.963601,0.003946
weighted_inv,l2,3,48,3,0.500000,4062,0.960419,0.958892,0.001528
weighted_inv,l2,3,48,3,0.500000,4063,0.961301,0.952998,0.008303
weighted_inv,l2,3,48,3,0.500000,4064,0.962302,0.945794,0.016509
weighted_inv,l2,3,48,3,0.500000,4065,0.963425,0.937102,0.026323
weighted_inv,l2,3,48,3,0.500000,4066,0.964671,0.937214,0.027458
weighted_inv,l2,3,48,3,0.500000,4067,0.966043,0.927674,0.038369
weighted_inv,l2,3,48,3,0.500000,4068,0.967543,0.916627,0.050917
weighted_inv,l2,3,48,3,0.500000,4069,0.969173,0.904286,0.064887
weighted_inv,l2,3,48,3,0.500000,4070,0.970918,0.890960,0.079959
weighted_inv,l2,3,48,3,0.500000,4071,0.972695,0.915731,0.056964
weighted_inv,l2,3,48,3,0.500000,4072,0.974403,0.881588,0.092814
weighted_inv,l2,3,48,3,0.500000,4073,0.975940,0.863338,0.112603
weighted_inv,l2,3,48,3,0.500000,4074,0.977208,0.845611,0.131597
weighted_inv,l2,3,48,3,0.500000,4075,0.978105,0.824296,0.153809
weighted_inv,l2,3,48,3,0.500000,4076,0.978530,0.812842,0.165688
weighted_inv,l2,3,48,3,0.500000,4077,0.978384,0.873794,0.104589
weighted_inv,l2,3,48,3,0.500000,4078,0.977564,0.848659,0.128905
weighted_inv,l2,3,48,3,0.500000,4079,0.975972,0.842175,0.133797
weighted_inv,l2,3,48,3,0.500000,4080,0.973476,0.908984,0.064492
weighted_inv,l2,3,48,3,0.500000,4081,0.969832,0.907495,0.062336
weighted_inv,l2,3,48,3,0.500000,4082,0.964764,0.897253,0.067512
weighted_inv,l2,3,48,3,0.500000,4083,0.957998,0.896849,0.061149
weighted_inv,l2,3,48,3,0.500000,4084,0.949259,0.914704,0.034556
weighted_inv,l2,3,48,3,0.500000,4085,0.938272,0.897781,0.040491
weighted_inv,l2,3,48,3,0.500000,4086,0.924763,0.893716,0.031047
weighted_inv,l2,3,48,3,0.500000,4087,0.908456,0.880022,0.028434
weighted_inv,l2,3,48,3,0.500000,4088,0.889077,0.860672,0.028405
weighted_inv,l2,3,48,3,0.500000,4089,0.866351,0.839668,0.026683
weighted_inv,l2,3,48,3,0.500000,4090,0.840163,0.773851,0.066311
weighted_inv,l2,3,48,3,0.500000,4091,0.811034,0.726600,0.084435
weighted_inv,l2,3,48,3,0.500000,4092,0.779648,0.689027,0.090620
weighted_inv,l2,3,48,3,0.500000,4093,0.746686,0.667786,0.078900
weighted_inv,l2,3,48,3,0.500000,4094,0.712829,0.655194,0.057636
weighted_inv,l2,3,48,3,0.500000,4095,0.678760,0.627077,0.051683
weighted_inv,l2,3,48,3,0.500000,4096,0.645162,0.599264,0.045897
weighted_inv,l2,3,48,3,0.500000,4097,0.612714,0.571617,0.041098
weighted_inv,l2,3,48,3,0.500000,4098,0.582100,0.544214,0.037886
weighted_inv,l2,3,48,3,0.500000,4099,0.554002,0.518523,0.035479
weighted_inv,l2,3,48,3,0.500000,4100,0.528950,0.494774,0.034176
weighted_inv,l2,3,48,3,0.500000,4101,0.506867,0.473597,0.033270
weighted_inv,l2,3,48,3,0.500000,4102,0.487526,0.455066,0.032460
weighted_inv,l2,3,48,3,0.500000,4103,0.470700,0.439030,0.031670
weighted_inv,l2,3,48,3,0.500000,4104,0.456161,0.425327,0.030834
weighted_inv,l2,3,48,3,0.500000,4105,0.443680,0.413786,0.029894
weighted_inv,l2,3,48,3,0.500000,4106,0.433032,0.409302,0.023730
weighted_inv,l2,3,48,3,0.500000,4107,0.423987,0.403964,0.020022
weighted_inv,l2,3,48,3,0.500000,4108,0.416318,0.399070,0.017248
weighted_inv,l2,3,48,3,0.500000,4109,0.409797,0.389226,0.020571
weighted_inv,l2,3,48,3,0.500000,4110,0.404217,0.383258,0.020959
weighted_inv,l2,3,48,3,0.500000,4111,0.399445,0.378757,0.020688
weighted_inv,l2,3,48,3,0.500000,4112,0.395368,0.376430,0.018938
weighted_inv,l2,3,48,3,0.500000,4113,0.391874,0.375107,0.016767
weighted_inv,l2,3,48,3,0.500000,4114,0.388850,0.374994,0.013856
weighted_inv,l2,3,48,3,0.500000,4115,0.386184,0.369407,0.016777
weighted_inv,l2,3,48,3,0.500000,4116,0.383762,0.380342,0.003421
weighted_inv,l2,3,48,3,0.500000,4117,0.381472,0.379561,0.001911
weighted_inv,l2,3,48,3,0.500000,4118,0.379202,0.378464,0.000738
weighted_inv,l2,3,48,3,0.500000,4119,0.376838,0.392123,0.015285
weighted_inv,l2,3,48,3,0.500000,4120,0.374288,0.390753,0.016465
weighted_inv,l2,3,48,3,0.500000,4121,0.371532,0.388730,0.017198
weighted_inv,l2,3,48,3,0.500000,4122,0.368574,0.386010,0.017436
weighted_inv,l2,3,48,3,0.500000,4123,0.365414,0.382707,0.017293
weighted_inv,l2,3,48,3,0.500000,4124,0.362054,0.378971,0.016917
weighted_inv,l2,3,48,3,0.500000,4125,0.358494,0.374955,0.016461
weighted_inv,l2,3,48,3,0.500000,4126,0.354738,0.370815,0.016077
weighted_inv,l2,3,48,3,0.500000,4127,0.350785,0.361897,0.011112
weighted_inv,l2,3,48,3,0.500000,4128,0.346639,0.356706,0.010067
weighted_inv,l2,3,48,3,0.500000,4129,0.342299,0.351597,0.009299
weighted_inv,l2,3,48,3,0.500000,4130,0.337793,0.346665,0.008872
weighted_inv,l2,3,48,3,0.500000,4131,0.333253,0.342002,0.008750
weighted_inv,l2,3,48,3,0.500000,4132,0.328833,0.337700,0.008866
weighted_inv,l2,3,48,3,0.500000,4133,0.324692,0.324900,0.000208
weighted_inv,l2,3,48,3,0.500000,4134,0.320986,0.322389,0.001403
weighted_inv,l2,3,48,3,0.500000,4135,0.317870,0.320272,0.002402
weighted_inv,l2,3,48,3,0.500000,4136,0.315502,0.318660,0.003157
weighted_inv,l2,3,48,3,0.500000,4137,0.314039,0.317701,0.003662
weighted_inv,l2,3,48,3,0.500000,4138,0.313635,0.316038,0.002402
weighted_inv,l2,3,48,3,0.500000,4139,0.314449,0.315758,0.001309
weighted_inv,l2,3,48,3,0.500000,4140,0.316663,0.316512,0.000151
weighted_inv,l2,3,48,3,0.500000,4141,0.320563,0.312791,0.007772
weighted_inv,l2,3,48,3,0.500000,4142,0.326463,0.317295,0.009167
weighted_inv,l2,3,48,3,0.500000,4143,0.334674,0.353740,0.019066
weighted_inv,l2,3,48,3,0.500000,4144,0.345511,0.380868,0.035356
weighted_inv,l2,3,48,3,0.500000,4145,0.359286,0.400138,0.040852
weighted_inv,l2,3,48,3,0.500000,4146,0.376312,0.444256,0.067944
weighted_inv,l2,3,48,3,0.500000,4147,0.396901,0.454731,0.057830
weighted_inv,l2,3,48,3,0.500000,4148,0.421367,0.482084,0.060717
weighted_inv,l2,3,48,3,0.500000,4149,0.450022,0.512072,0.062050
weighted_inv,l2,3,48,3,0.500000,4150,0.482979,0.535096,0.052118
weighted_inv,l2,3,48,3,0.500000,4151,0.519543,0.570302,0.050759
weighted_inv,l2,3,48,3,0.500000,4152,0.558822,0.617215,0.058392
weighted_inv,l2,3,48,3,0.500000,4153,0.599922,0.655944,0.056021
weighted_inv,l2,3,48,3,0.500000,4154,0.641948,0.705433,0.063485
weighted_inv,l2,3,48,3,0.500000,4155,0.684008,0.745163,0.061155
weighted_inv,l2,3,48,3,0.500000,4156,0.725205,0.781044,0.055839
weighted_inv,l2,3,48,3,0.500000,4157,0.764648,0.832659,0.068011
weighted_inv,l2,3,48,3,0.500000,4158,0.801442,0.860459,0.059017
weighted_inv,l2,3,48,3,0.500000,4159,0.834693,0.884920,0.050226
