mode,metric,k,l,d,alpha,index,real,pred,error
mean,dtw,9,12,3,0.500000,3578,0.958251,0.971136,0.012884
mean,dtw,9,12,3,0.500000,3579,0.958832,0.971735,0.012903
mean,dtw,9,12,3,0.500000,3580,0.959530,0.972298,0.012767
mean,dtw,9,12,3,0.500000,3581,0.960349,0.972225,0.011877
mean,dtw,9,12,3,0.500000,3582,0.961289,0.972934,0.011645
mean,dtw,9,12,3,0.500000,3583,0.962353,0.972502,0.010150
mean,dtw,9,12,3,0.500000,3584,0.963541,0.970986,0.007444
mean,dtw,9,12,3,0.500000,3585,0.964856,0.971487,0.006631
mean,dtw,9,12,3,0.500000,3586,0.966300,0.972053,0.005753
mean,dtw,9,12,3,0.500000,3587,0.967874,0.973384,0.005510
mean,dtw,9,12,3,0.500000,3588,0.969580,0.972405,0.002826
mean,dtw,9,12,3,0.500000,3589,0.971401,0.973645,0.002244
mean,dtw,9,12,3,0.500000,3590,0.973248,0.973924,0.000676
mean,dtw,9,12,3,0.500000,3591,0.975013,0.973673,0.001341
mean,dtw,9,12,3,0.500000,3592,0.976590,0.971081,0.005510
mean,dtw,9,12,3,0.500000,3593,0.977871,0.969592,0.008279
mean,dtw,9,12,3,0.500000,3594,0.978748,0.966999,0.011749
mean,dtw,9,12,3,0.500000,3595,0.979114,0.960478,0.018637
mean,dtw,9,12,3,0.500000,3596,0.978862,0.955782,0.023080
mean,dtw,9,12,3,0.500000,3597,0.977883,0.949193,0.028690
mean,dtw,9,12,3,0.500000,3598,0.976071,0.942488,0.033583
mean,dtw,9,12,3,0.500000,3599,0.973289,0.923413,0.049876
mean,dtw,9,12,3,0.500000,3600,0.969281,0.910270,0.059010
mean,dtw,9,12,3,0.500000,3601,0.963762,0.897596,0.066166
mean,dtw,9,12,3,0.500000,3602,0.956448,0.875402,0.081046
mean,dtw,9,12,3,0.500000,3603,0.947054,0.858150,0.088903
mean,dtw,9,12,3,0.500000,3604,0.935294,0.804175,0.131118
mean,dtw,9,12,3,0.500000,3605,0.920884,0.744708,0.176176
mean,dtw,9,12,3,0.500000,3606,0.903539,0.713559,0.189980
mean,dtw,9,12,3,0.500000,3607,0.882975,0.646103,0.236872
mean,dtw,9,12,3,0.500000,3608,0.858906,0.616162,0.242744
mean,dtw,9,12,3,0.500000,3609,0.831216,0.590192,0.241025
mean,dtw,9,12,3,0.500000,3610,0.800471,0.566140,0.234331
mean,dtw,9,12,3,0.500000,3611,0.767401,0.539209,0.228191
mean,dtw,9,12,3,0.500000,3612,0.732740,0.520547,0.212193
mean,dtw,9,12,3,0.500000,3613,0.697221,0.504281,0.192940
mean,dtw,9,12,3,0.500000,3614,0.661576,0.498252,0.163325
mean,dtw,9,12,3,0.500000,3615,0.626540,0.489387,0.137152
mean,dtw,9,12,3,0.500000,3616,0.592843,0.471896,0.120947
mean,dtw,9,12,3,0.500000,3617,0.561220,0.459150,0.102070
mean,dtw,9,12,3,0.500000,3618,0.532402,0.446846,0.085557
mean,dtw,9,12,3,0.500000,3619,0.506955,0.436887,0.070068
mean,dtw,9,12,3,0.500000,3620,0.484767,0.427928,0.056839
mean,dtw,9,12,3,0.500000,3621,0.465557,0.421960,0.043596
mean,dtw,9,12,3,0.500000,3622,0.449045,0.415183,0.033862
mean,dtw,9,12,3,0.500000,3623,0.434951,0.408854,0.026097
mean,dtw,9,12,3,0.500000,3624,0.422996,0.404003,0.018993
mean,dtw,9,12,3,0.500000,3625,0.412898,0.399565,0.013332
mean,dtw,9,12,3,0.500000,3626,0.404377,0.398475,0.005903
mean,dtw,9,12,3,0.500000,3627,0.397154,0.395847,0.001307
mean,dtw,9,12,3,0.500000,3628,0.390949,0.397423,0.006475
mean,dtw,9,12,3,0.500000,3629,0.385510,0.394554,0.009044
mean,dtw,9,12,3,0.500000,3630,0.380709,0.392088,0.011378
mean,dtw,9,12,3,0.500000,3631,0.376446,0.389624,0.013178
mean,dtw,9,12,3,0.500000,3632,0.372623,0.386998,0.014376
mean,dtw,9,12,3,0.500000,3633,0.369139,0.380436,0.011298
mean,dtw,9,12,3,0.500000,3634,0.365895,0.377035,0.011141
mean,dtw,9,12,3,0.500000,3635,0.362791,0.375468,0.012677
mean,dtw,9,12,3,0.500000,3636,0.359730,0.372346,0.012617
mean,dtw,9,12,3,0.500000,3637,0.356610,0.368500,0.011890
mean,dtw,9,12,3,0.500000,3638,0.353334,0.364557,0.011223
mean,dtw,9,12,3,0.500000,3639,0.349842,0.361078,0.011237
mean,dtw,9,12,3,0.500000,3640,0.346240,0.357561,0.011321
mean,dtw,9,12,3,0.500000,3641,0.342678,0.354066,0.011389
mean,dtw,9,12,3,0.500000,3642,0.339301,0.351027,0.011726
mean,dtw,9,12,3,0.500000,3643,0.336257,0.346211,0.009954
mean,dtw,9,12,3,0.500000,3644,0.333694,0.342526,0.008831
mean,dtw,9,12,3,0.500000,3645,0.331760,0.344193,0.012433
mean,dtw,9,12,3,0.500000,3646,0.330602,0.335976,0.005375
mean,dtw,9,12,3,0.500000,3647,0.330366,0.333512,0.003146
mean,dtw,9,12,3,0.500000,3648,0.331202,0.331649,0.000448
mean,dtw,9,12,3,0.500000,3649,0.333285,0.329831,0.003455
mean,dtw,9,12,3,0.500000,3650,0.336913,0.328814,0.008099
mean,dtw,9,12,3,0.500000,3651,0.342412,0.329798,0.012614
mean,dtw,9,12,3,0.500000,3652,0.350107,0.331703,0.018404
mean,dtw,9,12,3,0.500000,3653,0.360325,0.339258,0.021067
mean,dtw,9,12,3,0.500000,3654,0.373391,0.348829,0.024563
mean,dtw,9,12,3,0.500000,3655,0.389633,0.356577,0.033056
mean,dtw,9,12,3,0.500000,3656,0.409376,0.366566,0.042810
mean,dtw,9,12,3,0.500000,3657,0.432946,0.399662,0.033284
mean,dtw,9,12,3,0.500000,3658,0.460669,0.421546,0.039122
mean,dtw,9,12,3,0.500000,3659,0.492670,0.445488,0.047182
mean,dtw,9,12,3,0.500000,3660,0.528268,0.469501,0.058768
mean,dtw,9,12,3,0.500000,3661,0.566582,0.495355,0.071227
mean,dtw,9,12,3,0.500000,3662,0.606729,0.523128,0.083601
mean,dtw,9,12,3,0.500000,3663,0.647826,0.567247,0.080579
mean,dtw,9,12,3,0.500000,3664,0.688992,0.595201,0.093791
mean,dtw,9,12,3,0.500000,3665,0.729344,0.628366,0.100978
mean,dtw,9,12,3,0.500000,3666,0.768001,0.659301,0.108700
mean,dtw,9,12,3,0.500000,3667,0.804081,0.692963,0.111118
mean,dtw,9,12,3,0.500000,3668,0.836700,0.723422,0.113278
mean,dtw,9,12,3,0.500000,3669,0.865177,0.753005,0.112172
mean,dtw,9,12,3,0.500000,3670,0.889630,0.781354,0.108275
mean,dtw,9,12,3,0.500000,3671,0.910375,0.810123,0.100253
mean,dtw,9,12,3,0.500000,3672,0.927732,0.872614,0.055118
mean,dtw,9,12,3,0.500000,3673,0.942017,0.895382,0.046635
mean,dtw,9,12,3,0.500000,3674,0.953548,0.912584,0.040964
mean,dtw,9,12,3,0.500000,3675,0.962643,0.923188,0.039455
mean,dtw,9,12,3,0.500000,3676,0.969619,0.933504,0.036115
mean,dtw,9,12,3,0.500000,3677,0.974794,0.943051,0.031743
mean,dtw,9,12,3,0.500000,3678,0.978485,0.950263,0.028222
mean,dtw,9,12,3,0.500000,3679,0.980981,0.944428,0.036553
mean,dtw,9,12,3,0.500000,3680,0.982452,0.952168,0.030284
mean,dtw,9,12,3,0.500000,3681,0.983038,0.961634,0.021404
mean,dtw,9,12,3,0.500000,3682,0.982881,0.966496,0.016385
mean,dtw,9,12,3,0.500000,3683,0.982120,0.969529,0.012591
mean,dtw,9,12,3,0.500000,3684,0.980897,0.970875,0.010022
mean,dtw,9,12,3,0.500000,3685,0.979352,0.973014,0.006338
mean,dtw,9,12,3,0.500000,3686,0.977627,0.973400,0.004226
mean,dtw,9,12,3,0.500000,3687,0.975860,0.973406,0.002455
mean,dtw,9,12,3,0.500000,3688,0.974195,0.973848,0.000347
mean,dtw,9,12,3,0.500000,3689,0.972747,0.971350,0.001397
mean,dtw,9,12,3,0.500000,3690,0.971541,0.971192,0.000348
mean,dtw,9,12,3,0.500000,3691,0.970577,0.971033,0.000456
mean,dtw,9,12,3,0.500000,3692,0.969858,0.970901,0.001043
mean,dtw,9,12,3,0.500000,3693,0.969384,0.970822,0.001438
mean,dtw,9,12,3,0.500000,3694,0.969156,0.970824,0.001668
mean,dtw,9,12,3,0.500000,3695,0.969174,0.970977,0.001803
mean,dtw,9,12,3,0.500000,3696,0.969441,0.971276,0.001836
mean,dtw,9,12,3,0.500000,3697,0.969956,0.972424,0.002469
mean,dtw,9,12,3,0.500000,3698,0.970721,0.973137,0.002416
mean,dtw,9,12,3,0.500000,3699,0.971718,0.974022,0.002304
mean,dtw,9,12,3,0.500000,3700,0.972854,0.974411,0.001558
mean,dtw,9,12,3,0.500000,3701,0.974018,0.975704,0.001686
mean,dtw,9,12,3,0.500000,3702,0.975099,0.976822,0.001723
mean,dtw,9,12,3,0.500000,3703,0.975984,0.976781,0.000796
mean,dtw,9,12,3,0.500000,3704,0.976564,0.976993,0.000429
mean,dtw,9,12,3,0.500000,3705,0.976726,0.976828,0.000102
mean,dtw,9,12,3,0.500000,3706,0.976359,0.967800,0.008558
mean,dtw,9,12,3,0.500000,3707,0.975351,0.964461,0.010890
mean,dtw,9,12,3,0.500000,3708,0.973591,0.961174,0.012417
mean,dtw,9,12,3,0.500000,3709,0.970944,0.959905,0.011039
mean,dtw,9,12,3,0.500000,3710,0.967174,0.958147,0.009027
mean,dtw,9,12,3,0.500000,3711,0.962024,0.953510,0.008514
mean,dtw,9,12,3,0.500000,3712,0.955234,0.938680,0.016554
mean,dtw,9,12,3,0.500000,3713,0.946546,0.937099,0.009447
mean,dtw,9,12,3,0.500000,3714,0.935702,0.931547,0.004155
mean,dtw,9,12,3,0.500000,3715,0.922441,0.923576,0.001135
mean,dtw,9,12,3,0.500000,3716,0.906507,0.917448,0.010941
mean,dtw,9,12,3,0.500000,3717,0.887639,0.904165,0.016525
mean,dtw,9,12,3,0.500000,3718,0.865580,0.890865,0.025285
mean,dtw,9,12,3,0.500000,3719,0.840222,0.882765,0.042543
mean,dtw,9,12,3,0.500000,3720,0.812067,0.861996,0.049929
mean,dtw,9,12,3,0.500000,3721,0.781766,0.837407,0.055641
mean,dtw,9,12,3,0.500000,3722,0.749973,0.818756,0.068783
mean,dtw,9,12,3,0.500000,3723,0.717341,0.800460,0.083119
mean,dtw,9,12,3,0.500000,3724,0.684521,0.777854,0.093333
mean,dtw,9,12,3,0.500000,3725,0.652167,0.754136,0.101969
mean,dtw,9,12,3,0.500000,3726,0.620931,0.725541,0.104610
mean,dtw,9,12,3,0.500000,3727,0.591466,0.700523,0.109057
mean,dtw,9,12,3,0.500000,3728,0.564425,0.675144,0.110719
mean,dtw,9,12,3,0.500000,3729,0.540314,0.646682,0.106367
mean,dtw,9,12,3,0.500000,3730,0.519060,0.618825,0.099764
mean,dtw,9,12,3,0.500000,3731,0.500442,0.592095,0.091653
mean,dtw,9,12,3,0.500000,3732,0.484240,0.566159,0.081919
mean,dtw,9,12,3,0.500000,3733,0.470234,0.545370,0.075136
mean,dtw,9,12,3,0.500000,3734,0.458203,0.544210,0.086007
mean,dtw,9,12,3,0.500000,3735,0.447928,0.526541,0.078612
mean,dtw,9,12,3,0.500000,3736,0.439189,0.508735,0.069546
mean,dtw,9,12,3,0.500000,3737,0.431765,0.474472,0.042707
mean,dtw,9,12,3,0.500000,3738,0.425436,0.446792,0.021356
mean,dtw,9,12,3,0.500000,3739,0.420003,0.430355,0.010352
mean,dtw,9,12,3,0.500000,3740,0.415342,0.421378,0.006036
mean,dtw,9,12,3,0.500000,3741,0.411352,0.417001,0.005649
mean,dtw,9,12,3,0.500000,3742,0.407932,0.411238,0.003306
mean,dtw,9,12,3,0.500000,3743,0.404979,0.407133,0.002154
mean,dtw,9,12,3,0.500000,3744,0.402391,0.403755,0.001365
mean,dtw,9,12,3,0.500000,3745,0.400065,0.400955,0.000890
mean,dtw,9,12,3,0.500000,3746,0.397901,0.398700,0.000799
mean,dtw,9,12,3,0.500000,3747,0.395796,0.397465,0.001669
mean,dtw,9,12,3,0.500000,3748,0.393647,0.395331,0.001684
mean,dtw,9,12,3,0.500000,3749,0.391369,0.392855,0.001485
mean,dtw,9,12,3,0.500000,3750,0.388940,0.389410,0.000470
mean,dtw,9,12,3,0.500000,3751,0.386353,0.386840,0.000488
mean,dtw,9,12,3,0.500000,3752,0.383601,0.382353,0.001248
mean,dtw,9,12,3,0.500000,3753,0.380678,0.380550,0.000129
mean,dtw,9,12,3,0.500000,3754,0.377578,0.377279,0.000299
mean,dtw,9,12,3,0.500000,3755,0.374294,0.375006,0.000712
mean,dtw,9,12,3,0.500000,3756,0.370819,0.371492,0.000673
mean,dtw,9,12,3,0.500000,3757,0.367148,0.367110,0.000038
mean,dtw,9,12,3,0.500000,3758,0.363274,0.364574,0.001300
mean,dtw,9,12,3,0.500000,3759,0.359204,0.360024,0.000820
mean,dtw,9,12,3,0.500000,3760,0.355004,0.356393,0.001389
mean,dtw,9,12,3,0.500000,3761,0.350755,0.351643,0.000889
mean,dtw,9,12,3,0.500000,3762,0.346535,0.347011,0.000476
mean,dtw,9,12,3,0.500000,3763,0.342426,0.341821,0.000605
mean,dtw,9,12,3,0.500000,3764,0.338506,0.337593,0.000913
mean,dtw,9,12,3,0.500000,3765,0.334857,0.335052,0.000195
mean,dtw,9,12,3,0.500000,3766,0.331557,0.339024,0.007467
mean,dtw,9,12,3,0.500000,3767,0.328686,0.340426,0.011740
mean,dtw,9,12,3,0.500000,3768,0.326326,0.346068,0.019742
mean,dtw,9,12,3,0.500000,3769,0.324582,0.349955,0.025373
mean,dtw,9,12,3,0.500000,3770,0.323671,0.356620,0.032950
mean,dtw,9,12,3,0.500000,3771,0.323836,0.345340,0.021504
mean,dtw,9,12,3,0.500000,3772,0.325322,0.364969,0.039647
mean,dtw,9,12,3,0.500000,3773,0.328371,0.357114,0.028743
mean,dtw,9,12,3,0.500000,3774,0.333228,0.361329,0.028102
mean,dtw,9,12,3,0.500000,3775,0.340134,0.345342,0.005207
mean,dtw,9,12,3,0.500000,3776,0.349335,0.342259,0.007077
mean,dtw,9,12,3,0.500000,3777,0.361074,0.326864,0.034210
mean,dtw,9,12,3,0.500000,3778,0.375594,0.324969,0.050625
mean,dtw,9,12,3,0.500000,3779,0.393048,0.323790,0.069259
mean,dtw,9,12,3,0.500000,3780,0.413231,0.323488,0.089743
mean,dtw,9,12,3,0.500000,3781,0.435845,0.324266,0.111579
mean,dtw,9,12,3,0.500000,3782,0.460594,0.328178,0.132416
mean,dtw,9,12,3,0.500000,3783,0.487182,0.337402,0.149780
mean,dtw,9,12,3,0.500000,3784,0.515312,0.345966,0.169347
mean,dtw,9,12,3,0.500000,3785,0.544688,0.353953,0.190734
mean,dtw,9,12,3,0.500000,3786,0.575012,0.366024,0.208989
mean,dtw,9,12,3,0.500000,3787,0.605990,0.372942,0.233048
mean,dtw,9,12,3,0.500000,3788,0.637323,0.397893,0.239430
mean,dtw,9,12,3,0.500000,3789,0.668716,0.420858,0.247859
mean,dtw,9,12,3,0.500000,3790,0.699878,0.443458,0.256420
mean,dtw,9,12,3,0.500000,3791,0.730515,0.468341,0.262174
mean,dtw,9,12,3,0.500000,3792,0.760337,0.495967,0.264370
mean,dtw,9,12,3,0.500000,3793,0.789052,0.525639,0.263413
mean,dtw,9,12,3,0.500000,3794,0.816367,0.556490,0.259877
mean,dtw,9,12,3,0.500000,3795,0.841992,0.599716,0.242276
mean,dtw,9,12,3,0.500000,3796,0.865634,0.626650,0.238984
mean,dtw,9,12,3,0.500000,3797,0.887002,0.658132,0.228870
mean,dtw,9,12,3,0.500000,3798,0.905804,0.691037,0.214767
mean,dtw,9,12,3,0.500000,3799,0.921836,0.762881,0.158955
mean,dtw,9,12,3,0.500000,3800,0.935243,0.792818,0.142426
mean,dtw,9,12,3,0.500000,3801,0.946259,0.812025,0.134234
mean,dtw,9,12,3,0.500000,3802,0.955116,0.842103,0.113014
mean,dtw,9,12,3,0.500000,3803,0.962048,0.872357,0.089692
mean,dtw,9,12,3,0.500000,3804,0.967288,0.890426,0.076863
mean,dtw,9,12,3,0.500000,3805,0.971069,0.908243,0.062825
mean,dtw,9,12,3,0.500000,3806,0.973623,0.923907,0.049716
mean,dtw,9,12,3,0.500000,3807,0.975184,0.934105,0.041079
mean,dtw,9,12,3,0.500000,3808,0.975986,0.942936,0.033049
mean,dtw,9,12,3,0.500000,3809,0.976234,0.951162,0.025072
mean,dtw,9,12,3,0.500000,3810,0.976032,0.956244,0.019787
mean,dtw,9,12,3,0.500000,3811,0.975456,0.972710,0.002746
mean,dtw,9,12,3,0.500000,3812,0.974583,0.970374,0.004209
mean,dtw,9,12,3,0.500000,3813,0.973490,0.969754,0.003736
mean,dtw,9,12,3,0.500000,3814,0.972254,0.969767,0.002487
mean,dtw,9,12,3,0.500000,3815,0.970950,0.969629,0.001321
mean,dtw,9,12,3,0.500000,3816,0.969656,0.969535,0.000121
mean,dtw,9,12,3,0.500000,3817,0.968448,0.969536,0.001088
mean,dtw,9,12,3,0.500000,3818,0.967403,0.969673,0.002270
mean,dtw,9,12,3,0.500000,3819,0.966585,0.969787,0.003202
mean,dtw,9,12,3,0.500000,3820,0.966003,0.969915,0.003912
mean,dtw,9,12,3,0.500000,3821,0.965655,0.970505,0.004850
mean,dtw,9,12,3,0.500000,3822,0.965539,0.970736,0.005197
mean,dtw,9,12,3,0.500000,3823,0.965651,0.971048,0.005397
mean,dtw,9,12,3,0.500000,3824,0.965988,0.971387,0.005399
mean,dtw,9,12,3,0.500000,3825,0.966549,0.969694,0.003146
mean,dtw,9,12,3,0.500000,3826,0.967329,0.968387,0.001058
mean,dtw,9,12,3,0.500000,3827,0.968327,0.968645,0.000318
mean,dtw,9,12,3,0.500000,3828,0.969539,0.967638,0.001901
mean,dtw,9,12,3,0.500000,3829,0.970946,0.965819,0.005127
mean,dtw,9,12,3,0.500000,3830,0.972457,0.962657,0.009800
mean,dtw,9,12,3,0.500000,3831,0.973964,0.960294,0.013670
mean,dtw,9,12,3,0.500000,3832,0.975361,0.954762,0.020599
mean,dtw,9,12,3,0.500000,3833,0.976539,0.964078,0.012461
mean,dtw,9,12,3,0.500000,3834,0.977392,0.965887,0.011506
mean,dtw,9,12,3,0.500000,3835,0.977811,0.964134,0.013678
mean,dtw,9,12,3,0.500000,3836,0.977690,0.960456,0.017234
mean,dtw,9,12,3,0.500000,3837,0.976920,0.953958,0.022962
mean,dtw,9,12,3,0.500000,3838,0.975394,0.948613,0.026782
mean,dtw,9,12,3,0.500000,3839,0.972978,0.935687,0.037290
mean,dtw,9,12,3,0.500000,3840,0.969423,0.924804,0.044619
mean,dtw,9,12,3,0.500000,3841,0.964456,0.909940,0.054516
mean,dtw,9,12,3,0.500000,3842,0.957803,0.897582,0.060222
mean,dtw,9,12,3,0.500000,3843,0.949189,0.877596,0.071593
mean,dtw,9,12,3,0.500000,3844,0.938341,0.855231,0.083109
mean,dtw,9,12,3,0.500000,3845,0.924982,0.834710,0.090272
mean,dtw,9,12,3,0.500000,3846,0.908840,0.810889,0.097951
mean,dtw,9,12,3,0.500000,3847,0.889639,0.777852,0.111787
mean,dtw,9,12,3,0.500000,3848,0.867107,0.751266,0.115841
mean,dtw,9,12,3,0.500000,3849,0.841128,0.723941,0.117186
mean,dtw,9,12,3,0.500000,3850,0.812232,0.696034,0.116198
mean,dtw,9,12,3,0.500000,3851,0.781112,0.666309,0.114803
mean,dtw,9,12,3,0.500000,3852,0.748458,0.641449,0.107008
mean,dtw,9,12,3,0.500000,3853,0.714959,0.627679,0.087280
mean,dtw,9,12,3,0.500000,3854,0.681308,0.620703,0.060605
mean,dtw,9,12,3,0.500000,3855,0.648196,0.614023,0.034172
mean,dtw,9,12,3,0.500000,3856,0.616312,0.600209,0.016102
mean,dtw,9,12,3,0.500000,3857,0.586347,0.597323,0.010976
mean,dtw,9,12,3,0.500000,3858,0.558994,0.584397,0.025403
mean,dtw,9,12,3,0.500000,3859,0.534784,0.570188,0.035404
mean,dtw,9,12,3,0.500000,3860,0.513617,0.557415,0.043798
mean,dtw,9,12,3,0.500000,3861,0.495235,0.538089,0.042854
mean,dtw,9,12,3,0.500000,3862,0.479379,0.521602,0.042222
mean,dtw,9,12,3,0.500000,3863,0.465793,0.509571,0.043779
mean,dtw,9,12,3,0.500000,3864,0.454217,0.494464,0.040247
mean,dtw,9,12,3,0.500000,3865,0.444392,0.477801,0.033408
mean,dtw,9,12,3,0.500000,3866,0.436062,0.463416,0.027354
mean,dtw,9,12,3,0.500000,3867,0.428968,0.450505,0.021537
mean,dtw,9,12,3,0.500000,3868,0.422851,0.439245,0.016394
mean,dtw,9,12,3,0.500000,3869,0.417480,0.429808,0.012328
mean,dtw,9,12,3,0.500000,3870,0.412733,0.421504,0.008771
mean,dtw,9,12,3,0.500000,3871,0.408513,0.413964,0.005451
mean,dtw,9,12,3,0.500000,3872,0.404723,0.406905,0.002182
mean,dtw,9,12,3,0.500000,3873,0.401268,0.403937,0.002669
mean,dtw,9,12,3,0.500000,3874,0.398051,0.399077,0.001026
mean,dtw,9,12,3,0.500000,3875,0.394977,0.394993,0.000017
mean,dtw,9,12,3,0.500000,3876,0.391949,0.391375,0.000574
mean,dtw,9,12,3,0.500000,3877,0.388870,0.387018,0.001853
mean,dtw,9,12,3,0.500000,3878,0.385646,0.384710,0.000936
mean,dtw,9,12,3,0.500000,3879,0.382213,0.382714,0.000501
mean,dtw,9,12,3,0.500000,3880,0.378644,0.380577,0.001933
mean,dtw,9,12,3,0.500000,3881,0.375045,0.378242,0.003196
mean,dtw,9,12,3,0.500000,3882,0.371524,0.375268,0.003744
mean,dtw,9,12,3,0.500000,3883,0.368186,0.373312,0.005126
mean,dtw,9,12,3,0.500000,3884,0.365139,0.370883,0.005744
mean,dtw,9,12,3,0.500000,3885,0.362488,0.368440,0.005953
mean,dtw,9,12,3,0.500000,3886,0.360340,0.387795,0.027455
mean,dtw,9,12,3,0.500000,3887,0.358802,0.387627,0.028825
mean,dtw,9,12,3,0.500000,3888,0.357980,0.389180,0.031200
mean,dtw,9,12,3,0.500000,3889,0.358009,0.379810,0.021801
mean,dtw,9,12,3,0.500000,3890,0.359132,0.389668,0.030536
mean,dtw,9,12,3,0.500000,3891,0.361624,0.396512,0.034888
mean,dtw,9,12,3,0.500000,3892,0.365754,0.404512,0.038758
mean,dtw,9,12,3,0.500000,3893,0.371797,0.410400,0.038602
mean,dtw,9,12,3,0.500000,3894,0.380025,0.413472,0.033447
mean,dtw,9,12,3,0.500000,3895,0.390709,0.425462,0.034753
mean,dtw,9,12,3,0.500000,3896,0.404123,0.400555,0.003568
mean,dtw,9,12,3,0.500000,3897,0.420539,0.385637,0.034902
mean,dtw,9,12,3,0.500000,3898,0.440228,0.396602,0.043627
mean,dtw,9,12,3,0.500000,3899,0.463328,0.423511,0.039817
mean,dtw,9,12,3,0.500000,3900,0.489429,0.436252,0.053177
mean,dtw,9,12,3,0.500000,3901,0.517988,0.456872,0.061115
mean,dtw,9,12,3,0.500000,3902,0.548458,0.479830,0.068629
mean,dtw,9,12,3,0.500000,3903,0.580296,0.507039,0.073258
mean,dtw,9,12,3,0.500000,3904,0.612957,0.537200,0.075756
mean,dtw,9,12,3,0.500000,3905,0.645895,0.565296,0.080599
mean,dtw,9,12,3,0.500000,3906,0.678567,0.587425,0.091142
mean,dtw,9,12,3,0.500000,3907,0.710427,0.616702,0.093726
mean,dtw,9,12,3,0.500000,3908,0.740931,0.642429,0.098502
mean,dtw,9,12,3,0.500000,3909,0.769623,0.661376,0.108247
mean,dtw,9,12,3,0.500000,3910,0.796406,0.689814,0.106592
mean,dtw,9,12,3,0.500000,3911,0.821272,0.718218,0.103054
mean,dtw,9,12,3,0.500000,3912,0.844213,0.745288,0.098924
mean,dtw,9,12,3,0.500000,3913,0.865220,0.770558,0.094662
mean,dtw,9,12,3,0.500000,3914,0.884285,0.797776,0.086509
mean,dtw,9,12,3,0.500000,3915,0.901401,0.827890,0.073511
mean,dtw,9,12,3,0.500000,3916,0.916559,0.855599,0.060959
mean,dtw,9,12,3,0.500000,3917,0.929751,0.873895,0.055856
mean,dtw,9,12,3,0.500000,3918,0.940969,0.893192,0.047777
mean,dtw,9,12,3,0.500000,3919,0.950236,0.915563,0.034673
mean,dtw,9,12,3,0.500000,3920,0.957699,0.948202,0.009498
mean,dtw,9,12,3,0.500000,3921,0.963538,0.954093,0.009444
mean,dtw,9,12,3,0.500000,3922,0.967929,0.959164,0.008765
mean,dtw,9,12,3,0.500000,3923,0.971052,0.963115,0.007937
mean,dtw,9,12,3,0.500000,3924,0.973085,0.963382,0.009702
mean,dtw,9,12,3,0.500000,3925,0.974206,0.965461,0.008745
mean,dtw,9,12,3,0.500000,3926,0.974594,0.966925,0.007669
mean,dtw,9,12,3,0.500000,3927,0.974427,0.969374,0.005053
mean,dtw,9,12,3,0.500000,3928,0.973884,0.968866,0.005019
mean,dtw,9,12,3,0.500000,3929,0.973121,0.968488,0.004632
mean,dtw,9,12,3,0.500000,3930,0.972203,0.966654,0.005550
mean,dtw,9,12,3,0.500000,3931,0.971177,0.966722,0.004455
mean,dtw,9,12,3,0.500000,3932,0.970086,0.966772,0.003314
mean,dtw,9,12,3,0.500000,3933,0.968975,0.966714,0.002260
mean,dtw,9,12,3,0.500000,3934,0.967887,0.966649,0.001238
mean,dtw,9,12,3,0.500000,3935,0.966868,0.967522,0.000654
mean,dtw,9,12,3,0.500000,3936,0.965962,0.968248,0.002286
mean,dtw,9,12,3,0.500000,3937,0.965213,0.968744,0.003531
mean,dtw,9,12,3,0.500000,3938,0.964666,0.969496,0.004830
mean,dtw,9,12,3,0.500000,3939,0.964356,0.970284,0.005928
mean,dtw,9,12,3,0.500000,3940,0.964286,0.970935,0.006649
mean,dtw,9,12,3,0.500000,3941,0.964448,0.971681,0.007234
mean,dtw,9,12,3,0.500000,3942,0.964835,0.972387,0.007552
mean,dtw,9,12,3,0.500000,3943,0.965441,0.973141,0.007700
mean,dtw,9,12,3,0.500000,3944,0.966259,0.973814,0.007555
mean,dtw,9,12,3,0.500000,3945,0.967282,0.974268,0.006987
mean,dtw,9,12,3,0.500000,3946,0.968503,0.974026,0.005523
mean,dtw,9,12,3,0.500000,3947,0.969915,0.974815,0.004900
mean,dtw,9,12,3,0.500000,3948,0.971512,0.974283,0.002771
mean,dtw,9,12,3,0.500000,3949,0.973265,0.973416,0.000151
mean,dtw,9,12,3,0.500000,3950,0.975067,0.972406,0.002661
mean,dtw,9,12,3,0.500000,3951,0.976786,0.972698,0.004088
mean,dtw,9,12,3,0.500000,3952,0.978292,0.971776,0.006516
mean,dtw,9,12,3,0.500000,3953,0.979457,0.970412,0.009044
mean,dtw,9,12,3,0.500000,3954,0.980149,0.968051,0.012098
mean,dtw,9,12,3,0.500000,3955,0.980238,0.964810,0.015428
mean,dtw,9,12,3,0.500000,3956,0.979596,0.959622,0.019974
mean,dtw,9,12,3,0.500000,3957,0.978091,0.953980,0.024111
mean,dtw,9,12,3,0.500000,3958,0.975594,0.939626,0.035968
mean,dtw,9,12,3,0.500000,3959,0.971947,0.929666,0.042281
mean,dtw,9,12,3,0.500000,3960,0.966876,0.918272,0.048605
mean,dtw,9,12,3,0.500000,3961,0.960082,0.905230,0.054852
mean,dtw,9,12,3,0.500000,3962,0.951263,0.889920,0.061343
mean,dtw,9,12,3,0.500000,3963,0.940118,0.873514,0.066604
mean,dtw,9,12,3,0.500000,3964,0.926346,0.854516,0.071830
mean,dtw,9,12,3,0.500000,3965,0.909647,0.825107,0.084540
